player_id,first_name,last_name,name,last_season,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,market_value_in_eur,highest_market_value_in_eur,contract_expiration_date,agent_name,image_url,url,current_club_domestic_competition_id,current_club_name
319548,Ignat,Sabirzyanov,Ignat Sabirzyanov,2013,11127,ignat-sabirzyanov,,,Russia,1995-05-13,Left-Back,Defender,left,183.0,,,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/ignat-sabirzyanov/profil/spieler/319548,RU1,Ural Yekaterinburg
320141,Çağlar,Söyüncü,Çağlar Söyüncü,2023,13,cağlar-soyuncu,Turkey,Izmir,Turkey,1996-05-23,Centre-Back,Defender,both,185.0,15000000.0,45000000.0,2027-06-30 00:00:00,Wasserman,https://img.a.transfermarkt.technology/portrait/header/320141-1662367296.jpg?lm=1,https://www.transfermarkt.co.uk/cağlar-soyuncu/profil/spieler/320141,ES1,Atlético de Madrid
320279,Sammy,Skytte,Sammy Skytte,2018,2414,sammy-skytte,Denmark,Silkeborg,Denmark,1997-02-20,Central Midfield,Midfield,both,190.0,150000.0,400000.0,2023-06-30 00:00:00,FirstStep Management,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/sammy-skytte/profil/spieler/320279,DK1,AC Horsens
320861,Matija,Rom,Matija Rom,2021,48332,matija-rom,Slovenia,Ljubljana,Slovenia,1998-11-01,Right-Back,Defender,right,184.0,250000.0,800000.0,,,https://img.a.transfermarkt.technology/portrait/header/320861-1637315434.png?lm=1,https://www.transfermarkt.co.uk/matija-rom/profil/spieler/320861,UKR1,Kolos Kovalivka
321370,Burak,Albayrak,Burak Albayrak,2020,126,burak-albayrak,Turkey,Istanbul,Turkey,1998-01-12,Centre-Back,Defender,left,190.0,100000.0,125000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/321370-1606592176.jpg?lm=1,https://www.transfermarkt.co.uk/burak-albayrak/profil/spieler/321370,TR1,Caykur Rizespor
321551,Abdullah,Celik,Abdullah Celik,2020,868,abdullah-celik,Austria,Wien,Austria,1997-07-19,Centre-Back,Defender,left,190.0,150000.0,150000.0,2023-06-30 00:00:00,The Green Football,https://img.a.transfermarkt.technology/portrait/header/321551-1613865178.jpeg?lm=1,https://www.transfermarkt.co.uk/abdullah-celik/profil/spieler/321551,TR1,MKE Ankaragücü
322089,Benny,Ashley-Seal,Benny Ashley-Seal,2019,543,benny-ashley-seal,England,London,England,1998-11-21,Centre-Forward,Attack,right,185.0,50000.0,150000.0,2023-05-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/322089-1548935326.jpg?lm=1,https://www.transfermarkt.co.uk/benny-ashley-seal/profil/spieler/322089,GB1,Wolverhampton Wanderers
322952,Roman,Nykytyuk,Roman Nykytyuk,2022,18105,roman-nykytyuk,Ukraine,Lutsk,Ukraine,1993-09-09,Centre-Back,Defender,right,191.0,200000.0,200000.0,,Igor Shutov,https://img.a.transfermarkt.technology/portrait/header/322952-1661327256.png?lm=1,https://www.transfermarkt.co.uk/roman-nykytyuk/profil/spieler/322952,UKR1,PFK Lviv
323929,Bruno,Bertinato,Bruno Bertinato,2021,607,bruno-bertinato,Brazil,Curitiba,Brazil,1998-05-31,Goalkeeper,Goalkeeper,left,194.0,200000.0,200000.0,2023-06-30 00:00:00,Wasserman,https://img.a.transfermarkt.technology/portrait/header/323929-1566594825.png?lm=1,https://www.transfermarkt.co.uk/bruno-bertinato/profil/spieler/323929,IT1,Venezia FC
324178,Muhammed Burak,Yildiz,Muhammed Burak Yildiz,2013,2381,muhammed-burak-yildiz,Turkey,Sivas,Turkey,1996-01-02,Goalkeeper,Goalkeeper,,,,50000.0,,,https://img.a.transfermarkt.technology/portrait/header/324178-1475082628.JPG?lm=1,https://www.transfermarkt.co.uk/muhammed-burak-yildiz/profil/spieler/324178,TR1,Sivasspor
324366,Myles,Beerman,Myles Beerman,2017,124,myles-beerman,Malta,Mġarr,Malta,1999-03-13,Left-Back,Defender,left,177.0,,250000.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/myles-beerman/profil/spieler/324366,SC1,Rangers FC
324690,Jonathan,Ikoné,Jonathan Ikoné,2023,430,jonathan-ikone,France,Bondy,France,1998-05-02,Right Winger,Attack,left,175.0,16000000.0,40000000.0,2026-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/324690-1697179025.jpg?lm=1,https://www.transfermarkt.co.uk/jonathan-ikone/profil/spieler/324690,IT1,ACF Fiorentina
325223,Mama,Baldé,Mama Baldé,2023,1041,mama-balde,Guinea-Bissau,Bissau,Guinea-Bissau,1995-11-06,Centre-Forward,Attack,right,176.0,8000000.0,8000000.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/325223-1548259237.jpg?lm=1,https://www.transfermarkt.co.uk/mama-balde/profil/spieler/325223,FR1,Olympique Lyon
326843,Erhun,Öztümer,Erhun Öztümer,2022,3840,erhun-oztumer,England,London,Turkey,1991-05-29,Attacking Midfield,Midfield,left,160.0,150000.0,750000.0,,Two Touch Agency,https://img.a.transfermarkt.technology/portrait/header/326843-1665477262.jpg?lm=1,https://www.transfermarkt.co.uk/erhun-oztumer/profil/spieler/326843,TR1,Adana Demirspor
329520,Matti,Olsen,Matti Olsen,2023,1894,matti-olsen,,,Denmark,1995-06-07,Centre-Back,Defender,,,300000.0,300000.0,2024-06-30 00:00:00,NSM ,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/matti-olsen/profil/spieler/329520,DK1,Hvidovre IF
330126,Karol,Swiderski,Karol Swiderski,2021,1091,karol-swiderski,Poland,Rawicz,Poland,1997-01-23,Centre-Forward,Attack,left,184.0,5000000.0,6000000.0,2025-12-31 00:00:00,UNIDOS,https://img.a.transfermarkt.technology/portrait/header/330126-1678038274.jpg?lm=1,https://www.transfermarkt.co.uk/karol-swiderski/profil/spieler/330126,GR1,PAOK Thessaloniki
330635,Felix,Götze,Felix Götze,2022,167,felix-gotze,,Dortmund,,1998-02-11,Central Midfield,Midfield,right,185.0,400000.0,1000000.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/330635-1658600173.jpg?lm=1,https://www.transfermarkt.co.uk/felix-gotze/profil/spieler/330635,L1,FC Augsburg
330819,Cagatay,Yilmaz,Cagatay Yilmaz,2018,20,cagatay-yilmaz,Turkey,Bursa,Turkey,2000-01-01,Left Winger,Attack,right,,75000.0,675000.0,2024-06-30 00:00:00,Hoof Sports,https://img.a.transfermarkt.technology/portrait/header/330819-1604338048.jpeg?lm=1,https://www.transfermarkt.co.uk/cagatay-yilmaz/profil/spieler/330819,TR1,Bursaspor
331207,Lazaros,Orfanidis,Lazaros Orfanidis,2017,128,lazaros-orfanidis,Greece,Xanthi,Greece,1995-03-10,Right-Back,Defender,right,180.0,,200000.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/lazaros-orfanidis/profil/spieler/331207,GR1,AO Xanthi
331779,Kristian,Pedersen,Kristian Pedersen,2022,3,kristian-pedersen,Denmark,Ringsted,Denmark,1994-08-04,Left-Back,Defender,left,189.0,1200000.0,5000000.0,2024-06-30 00:00:00,Boutique Transfers,https://img.a.transfermarkt.technology/portrait/header/331779-1657109924.jpg?lm=1,https://www.transfermarkt.co.uk/kristian-pedersen/profil/spieler/331779,L1,1.FC Köln
332204,Niels,De Pauw,Niels De Pauw,2014,28643,niels-de-pauw,Belgium,Sint-Niklaas,Belgium,1996-01-19,Centre-Back,Defender,left,190.0,,200000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/niels-de-pauw/profil/spieler/332204,BE1,SK Beveren
332220,,Iago Santos,Iago Santos,2019,979,iago-santos,Brazil,Itaboraí,Brazil,1992-05-22,Centre-Back,Defender,right,188.0,1200000.0,1200000.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/332220-1537360434.png?lm=1,https://www.transfermarkt.co.uk/iago-santos/profil/spieler/332220,PO1,Moreirense FC
332340,Yan,Dhanda,Yan Dhanda,2023,2759,yan-dhanda,England,Dudley,England,1998-12-14,Attacking Midfield,Midfield,right,173.0,750000.0,1000000.0,2024-05-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/332340-1526565387.jpg?lm=1,https://www.transfermarkt.co.uk/yan-dhanda/profil/spieler/332340,SC1,Ross County FC
332798,Roland,Sallai,Roland Sallai,2023,60,roland-sallai,Hungary,Budapest,Hungary,1997-05-22,Right Winger,Attack,both,183.0,10000000.0,16000000.0,2025-06-30 00:00:00,World Soccer Agency,https://img.a.transfermarkt.technology/portrait/header/332798-1658413418.jpg?lm=1,https://www.transfermarkt.co.uk/roland-sallai/profil/spieler/332798,L1,SC Freiburg
333323,Filip,Manojlovic,Filip Manojlovic,2019,3709,filip-manojlovic,Yugoslavia (Republic),Belgrad,Serbia,1996-04-25,Goalkeeper,Goalkeeper,right,197.0,400000.0,1200000.0,2025-05-31 00:00:00,FPA,https://img.a.transfermarkt.technology/portrait/header/333323-1523627122.jpg?lm=1,https://www.transfermarkt.co.uk/filip-manojlovic/profil/spieler/333323,ES1,Getafe CF
334499,Antonio,Portales,Antonio Portales,2023,511,antonio-portales,Mexico,Tampico,Mexico,1996-05-16,Centre-Back,Defender,right,183.0,700000.0,700000.0,2025-05-31 00:00:00,Ariel Sports,https://img.a.transfermarkt.technology/portrait/header/334499-1600798433.JPG?lm=1,https://www.transfermarkt.co.uk/antonio-portales/profil/spieler/334499,SC1,Dundee FC
335012,,Douglas,Douglas,2017,22110,douglas,Brazil,Nova Era,Brazil,1993-02-11,Centre-Forward,Attack,right,188.0,150000.0,300000.0,,Effes Group,https://img.a.transfermarkt.technology/portrait/header/335012-1509824121.jpg?lm=1,https://www.transfermarkt.co.uk/douglas/profil/spieler/335012,DK1,FC Helsingör
335473,Pierre,Zebli,Pierre Zebli,2017,1184,pierre-zebli,Cote d'Ivoire,Dabou,Cote d'Ivoire,1997-12-06,Defensive Midfield,Midfield,right,180.0,400000.0,2700000.0,2025-06-30 00:00:00,TM,https://img.a.transfermarkt.technology/portrait/header/335473-1659474328.png?lm=1,https://www.transfermarkt.co.uk/pierre-zebli/profil/spieler/335473,BE1,KRC Genk
337066,Toni,Villa,Toni Villa,2023,12321,toni-villa,Spain,Lorquí,Spain,1995-01-07,Left Winger,Attack,right,172.0,2500000.0,6000000.0,2025-06-30 00:00:00,JV SPORTS ,https://img.a.transfermarkt.technology/portrait/header/337066-1541147987.jpg?lm=1,https://www.transfermarkt.co.uk/toni-villa/profil/spieler/337066,ES1,Girona FC
337456,Furkan,Safi,Furkan Safi,2016,126,furkan-safi,Turkey,Rize,Turkey,1995-01-02,Second Striker,Attack,left,,,100000.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/337456-1664030669.png?lm=1,https://www.transfermarkt.co.uk/furkan-safi/profil/spieler/337456,TR1,Caykur Rizespor
338636,Jérôme,Déom,Jérôme Déom,2023,1245,jerome-deom,Belgium,Libramont-Chevigny,Belgium,1999-04-19,Central Midfield,Midfield,right,175.0,400000.0,600000.0,2024-06-30 00:00:00,Quadrans,https://img.a.transfermarkt.technology/portrait/header/338636-1626167384.jpg?lm=1,https://www.transfermarkt.co.uk/jerome-deom/profil/spieler/338636,BE1,KAS Eupen
338637,Daam,Foulon,Daam Foulon,2023,354,daam-foulon,Belgium,Mechelen,Belgium,1999-03-23,Left-Back,Defender,left,180.0,700000.0,1000000.0,2025-06-30 00:00:00,Stirr Associates,https://img.a.transfermarkt.technology/portrait/header/338637-1693901217.jpg?lm=1,https://www.transfermarkt.co.uk/daam-foulon/profil/spieler/338637,BE1,KV Mechelen
338651,Gaëtan,Coucke,Gaëtan Coucke,2023,354,gaetan-coucke,Belgium,Tongeren,Belgium,1998-11-03,Goalkeeper,Goalkeeper,right,187.0,1500000.0,1500000.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/338651-1616938198.jpg?lm=1,https://www.transfermarkt.co.uk/gaetan-coucke/profil/spieler/338651,BE1,KV Mechelen
339707,,Cristo,Cristo,2023,8024,cristo,Spain,Santa Cruz de Tenerife,Spain,1997-10-24,Second Striker,Attack,right,178.0,2000000.0,5000000.0,2025-06-30 00:00:00,YOU FIRST,https://img.a.transfermarkt.technology/portrait/header/339707-1614678435.jpg?lm=1,https://www.transfermarkt.co.uk/cristo/profil/spieler/339707,PO1,FC Arouca
339780,Svetoslav,Kovachev,Svetoslav Kovachev,2023,3725,svetoslav-kovachev,Bulgaria,Pleven,Bulgaria,1998-03-14,Right Winger,Attack,both,172.0,500000.0,1000000.0,2024-06-30 00:00:00,KVD Player Agency,https://img.a.transfermarkt.technology/portrait/header/339780-1691054797.png?lm=1,https://www.transfermarkt.co.uk/svetoslav-kovachev/profil/spieler/339780,RU1,Akhmat Grozny
339943,Iké,Ugbo,Iké Ugbo,2022,1095,ike-ugbo,England,London,Canada,1998-09-21,Centre-Forward,Attack,right,184.0,3000000.0,5000000.0,2024-05-31 00:00:00,FA Sport,https://img.a.transfermarkt.technology/portrait/header/339943-1667290121.jpg?lm=1,https://www.transfermarkt.co.uk/ike-ugbo/profil/spieler/339943,FR1,ESTAC Troyes
340179,Sergio,Díaz,Sergio Díaz,2023,6418,sergio-diaz,Paraguay,Itauguá,Paraguay,1998-03-05,Left Winger,Attack,right,170.0,300000.0,1000000.0,2025-06-30 00:00:00,La Squadra Sports,https://img.a.transfermarkt.technology/portrait/header/340179-1446036586.jpg?lm=1,https://www.transfermarkt.co.uk/sergio-diaz/profil/spieler/340179,GR1,Panetolikos GFS
340321,Josh,Dasilva,Josh Dasilva,2023,1148,josh-dasilva,England,London,England,1998-10-23,Central Midfield,Midfield,left,184.0,16000000.0,16000000.0,2024-06-30 00:00:00,CAA Base Ltd,https://img.a.transfermarkt.technology/portrait/header/340321-1596444356.jpg?lm=1,https://www.transfermarkt.co.uk/josh-dasilva/profil/spieler/340321,GB1,Brentford FC
340384,Artem,Merkushov,Artem Merkushov,2017,6993,artem-merkushov,Ukraine,"Mariupol, Donetsk Oblast",Ukraine,1996-06-07,Centre-Forward,Attack,right,168.0,,75000.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/artem-merkushov/profil/spieler/340384,UKR1,FK Mariupol
340435,Eros,De Santis,Eros De Santis,2016,12,eros-de-santis,Italy,Tivoli,Italy,1997-10-30,Right-Back,Defender,right,183.0,150000.0,300000.0,2024-06-30 00:00:00,Gianfranco Cicchetti,https://img.a.transfermarkt.technology/portrait/header/340435-1633515656.jpg?lm=1,https://www.transfermarkt.co.uk/eros-de-santis/profil/spieler/340435,IT1,AS Roma
340511,Roberto,Criscuolo,Roberto Criscuolo,2018,1038,roberto-criscuolo,Italy,Palestrina,Italy,1997-02-21,Central Midfield,Midfield,right,178.0,,150000.0,,,https://img.a.transfermarkt.technology/portrait/header/340511-1451058358.png?lm=1,https://www.transfermarkt.co.uk/roberto-criscuolo/profil/spieler/340511,IT1,UC Sampdoria
340660,Lorenzo,Vasco,Lorenzo Vasco,2015,12,lorenzo-vasco,Italy,Aprilia,Italy,1997-06-19,Defensive Midfield,Midfield,right,179.0,100000.0,250000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/340660-1634160471.png?lm=1,https://www.transfermarkt.co.uk/lorenzo-vasco/profil/spieler/340660,IT1,AS Roma
340853,Javi,Sánchez,Javi Sánchez,2022,366,javi-sanchez,Spain,Getafe,Spain,1997-03-14,Centre-Back,Defender,right,189.0,3000000.0,3000000.0,2026-06-30 00:00:00,LEADERBROCK,https://img.a.transfermarkt.technology/portrait/header/340853-1448530734.jpg?lm=1,https://www.transfermarkt.co.uk/javi-sanchez/profil/spieler/340853,ES1,Real Valladolid CF
341043,Harry,Lewis,Harry Lewis,2021,180,harry-lewis,England,Shrewsbury,England,1997-12-20,Goalkeeper,Goalkeeper,right,191.0,300000.0,300000.0,2024-06-30 00:00:00,GW Sports,https://img.a.transfermarkt.technology/portrait/header/341043-1547722862.jpg?lm=1,https://www.transfermarkt.co.uk/harry-lewis/profil/spieler/341043,GB1,Southampton FC
341485,Oleg,Kudryk,Oleg Kudryk,2023,53646,oleg-kudryk,Ukraine,Lviv,Ukraine,1996-10-17,Goalkeeper,Goalkeeper,right,185.0,300000.0,400000.0,2025-06-30 00:00:00,ProStar,https://img.a.transfermarkt.technology/portrait/header/341485-1673363387.png?lm=1,https://www.transfermarkt.co.uk/oleg-kudryk/profil/spieler/341485,UKR1,FK Polissya Zhytomyr
341680,Athanasios,Androutsos,Athanasios Androutsos,2023,683,athanasios-androutsos,Greece,Marousi,Greece,1997-05-06,Right-Back,Defender,right,182.0,800000.0,1500000.0,2026-06-30 00:00:00,OIS,https://img.a.transfermarkt.technology/portrait/header/341680-1689454847.JPG?lm=1,https://www.transfermarkt.co.uk/athanasios-androutsos/profil/spieler/341680,GR1,Olympiacos Piraeus
342131,Manolis,Bolakis,Manolis Bolakis,2019,653,manolis-bolakis,Greece,Heraklion,Greece,1994-10-20,Right-Back,Defender,right,179.0,150000.0,250000.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/manolis-bolakis/profil/spieler/342131,GR1,OFI Crete FC
342141,Young-jae,Seo,Young-jae Seo,2017,41,young-jae-seo,"Korea, South","Wonju, Gangwon","Korea, South",1995-05-23,Left-Back,Defender,left,182.0,350000.0,375000.0,,FS Corporation,https://img.a.transfermarkt.technology/portrait/header/342141-1531482428.jpg?lm=1,https://www.transfermarkt.co.uk/young-jae-seo/profil/spieler/342141,L1,Hamburger SV
342254,Sotiris,Pispas,Sotiris Pispas,2017,265,sotiris-pispas,Greece,Athens,Greece,1998-01-08,Centre-Forward,Attack,right,183.0,,200000.0,2023-06-30 00:00:00,El. Sports Agency,https://img.a.transfermarkt.technology/portrait/header/342254-1560971935.jpg?lm=1,https://www.transfermarkt.co.uk/sotiris-pispas/profil/spieler/342254,GR1,Panathinaikos Athens
342385,Guido,Rodríguez,Guido Rodríguez,2023,150,guido-rodriguez,Argentina,Sáenz Peña,Argentina,1994-04-12,Defensive Midfield,Midfield,right,185.0,28000000.0,28000000.0,2024-06-30 00:00:00,Interplayers,https://img.a.transfermarkt.technology/portrait/header/342385-1668181269.jpg?lm=1,https://www.transfermarkt.co.uk/guido-rodriguez/profil/spieler/342385,ES1,Real Betis Balompié
342712,Feyo,Glim,Feyo Glim,2017,132,feyo-glim,Netherlands,Amsterdam,Netherlands,1997-06-19,Defensive Midfield,Midfield,right,180.0,,50000.0,,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/feyo-glim/profil/spieler/342712,NL1,NAC Breda
344525,Danny,Johnson,Danny Johnson,2019,987,danny-johnson,England,Middlesbrough,England,1993-02-28,Centre-Forward,Attack,left,178.0,150000.0,300000.0,2023-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.co.uk/danny-johnson/profil/spieler/344525,SC1,Motherwell FC
344893,João,Teixeira,João Teixeira,2019,18303,joao-teixeira,France,Forbach,Portugal,1996-05-07,Central Midfield,Midfield,right,182.0,25000.0,350000.0,,,https://img.a.transfermarkt.technology/portrait/header/344893-1660896460.png?lm=1,https://www.transfermarkt.co.uk/joao-teixeira/profil/spieler/344893,UKR1,FK Oleksandriya
344916,Rory,Watson,Rory Watson,2014,3008,rory-watson,England,York,England,1996-02-05,Goalkeeper,Goalkeeper,,190.0,,50000.0,2023-05-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/344916-1681314125.jpg?lm=1,https://www.transfermarkt.co.uk/rory-watson/profil/spieler/344916,GB1,Hull City
345078,Justin,Plautz,Justin Plautz,2019,5817,justin-plautz,,,Germany,1999-04-09,Left-Back,Defender,both,183.0,150000.0,150000.0,2024-06-30 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/345078-1657715260.jpg?lm=1,https://www.transfermarkt.co.uk/justin-plautz/profil/spieler/345078,DK1,SönderjyskE
345189,Luka,Lochoshvili,Luka Lochoshvili,2022,2239,luka-lochoshvili,Georgia,Tiflis,Georgia,1998-05-29,Centre-Back,Defender,left,192.0,1800000.0,1800000.0,2026-06-30 00:00:00,FA PLAYERS AGENTS,https://img.a.transfermarkt.technology/portrait/header/345189-1661533781.png?lm=1,https://www.transfermarkt.co.uk/luka-lochoshvili/profil/spieler/345189,IT1,US Cremonese
345468,Andi,Zeqiri,Andi Zeqiri,2023,1184,andi-zeqiri,Switzerland,Lausanne,Switzerland,1999-06-22,Centre-Forward,Attack,left,185.0,3500000.0,3500000.0,2026-06-30 00:00:00,Gold Kick SA,https://img.a.transfermarkt.technology/portrait/header/345468-1686219197.jpg?lm=1,https://www.transfermarkt.co.uk/andi-zeqiri/profil/spieler/345468,BE1,KRC Genk
345589,Nicklas,Strunck Jakobsen,Nicklas Strunck Jakobsen,2020,202,nicklas-strunck-jakobsen,Denmark,Ølstykke,Denmark,1999-08-17,Central Midfield,Midfield,right,185.0,,600000.0,2025-06-30 00:00:00,People In Sport,https://img.a.transfermarkt.technology/portrait/header/345589-1664284150.png?lm=1,https://www.transfermarkt.co.uk/nicklas-strunck-jakobsen/profil/spieler/345589,NL1,FC Groningen
345747,Oskar,Snorre,Oskar Snorre,2023,5724,oskar-snorre,Denmark,Kopenhagen,Denmark,1999-01-26,Goalkeeper,Goalkeeper,right,191.0,300000.0,300000.0,2026-06-30 00:00:00,Nordic Sky,https://img.a.transfermarkt.technology/portrait/header/345747-1683833815.jpg?lm=1,https://www.transfermarkt.co.uk/oskar-snorre/profil/spieler/345747,DK1,Randers FC
345759,Zak,Rudden,Zak Rudden,2023,511,zak-rudden,Scotland,Edinburgh,Scotland,2000-02-06,Centre-Forward,Attack,right,187.0,275000.0,400000.0,2025-05-31 00:00:00,CAA Stellar,https://img.a.transfermarkt.technology/portrait/header/345759-1645780094.png?lm=1,https://www.transfermarkt.co.uk/zak-rudden/profil/spieler/345759,SC1,Dundee FC
